Employee ID,First Name,Gender,Start Date,Last Login Time,Salary,Bonus Percentage,Senior Management,Team,Active,Probation End Date,Shift Time,Monthly Incentive,Tax Deduction,Overtime Hours,WFH,Compliance Trained,Location,Previous Employer,Joining Year,Joining Month,Probation Days
2610030053,Debra,Female,1994-02-22,22:25:00,104250,18.456,1.0,Business Development,No,2006-08-05,3:00 PM,0.14,35.0,-5.0,Hybrid,FALSE,Unknown,"TCS, Wipro",1994,February,4547.0
2610030582,Christine,Female,1989-03-07,04:01:00,94345,11.996,0.0,Finance,1,1996-03-08,8:15,0.8,35.0,19.0,Hybrid,FALSE,-,none,1989,March,2558.0
2610030785,Brenda,Female,1991-05-29,06:32:00,82439,19.062,0.0,Sales,Yes,1998-09-23,09:12,0.5,35.0,0.0,Hybrid,Completed,Unknown,"Accenture, Capgemini",1991,May,2674.0
2610030187,Betty,Female,2005-06-28,18:03:00,51613,12.984,0.0,Distribution,1,2099-12-12,1:28 PM,0.5,-49.0,23.0,Remote Only,Ongoing,Tamil Nadu,"Accenture, Capgemini",2005,June,34500.0
2610030999,Ruby,Female,2000-08-11,19:35:00,105946,1.139,0.0,Business Development,FALSE,2010-08-09,13:37,0.5,35.0,-4.0,Yes,TRUE,India,Infosys,2000,August,3650.0
2610030355,Kevin,Male,1997-12-07,02:07:00,46080,9.635,0.0,Business Development,TRUE,1998-03-12,25:61,4008.0,35.0,0.0,Hybrid,Completed,CBE,Infosys,1997,December,95.0
2610030059,Arthur,Male,2014-01-01,19:46:00,134610,6.147,1.0,Human Resources,1,1992-04-10,23:41,0.5,35.0,0.0,Remote Only,TRUE,CBE,Infosys,2014,January,-7936.0
2610030450,Carl,Female,2014-07-02,03:57:00,125104,12.345,0.0,Client Services,TRUE,2012-04-07,20:00,0.8,2739.0,0.0,Yes,TRUE,-,"Accenture, Capgemini",2014,July,-816.0
2610030616,Todd,Male,2009-11-03,03:43:00,107281,1.612,1.0,Engineering,FALSE,2004-08-20,19:07,0.5,35.0,-2.0,Hybrid,Yes,Madras,"TCS, Wipro",2009,November,-1901.0
2610030833,Brenda,Female,2005-06-10,21.33.00,141521,4.337,0.0,Client Services,1,2006-01-07,4:19 PM,0.5,35.0,0.0,No,Completed,CBE,-,2005,June,211.0
2610030825,Judy,Female,1997-09-16,00:10:00,65931,2.304,0.0,Human Resources,TRUE,2003-07-11,midnight,0.5,-3.0,0.0,Pending,FALSE,CBE,"Accenture, Capgemini",1997,September,2124.0
2610030429,Todd,Male,1984-02-02,10:13:00,69989,10.985,1.0,Finance,No,2010-12-19,01:05,0.5,35.0,0.0,No,Yes,TN,Infosys,1984,February,9817.0
2610030757,Lois,Female,2011-09-11,07:06:00,147183,9.999,1.0,Client Services,1,2002-12-06,25:61,4802.0,35.0,0.0,Remote Only,Yes,"Chennai, India","Accenture, Capgemini",2011,September,-3201.0
2610030197,Walter,Female,1999-12-21,22:33:00,66757,18.099,0.0,Distribution,FALSE,2001-07-20,midnight,0.5,35.0,0.0,Hybrid,Yes,Chennai,-,1999,December,577.0
2610030154,Jessica,Female,1985-09-27,13:35:00,75145,6.388,1.0,Legal,Y,2021-09-26,1:09,0.5,35.0,-3.0,Hybrid,Not Completed,Unknown,3,1985,September,13148.0
2610030043,Jeremy,Male,1988-06-14,18:20:00,129460,13.657,1.0,Client Services,1,2013-08-27,25:61,4651.0,35.0,0.0,Remote Only,Yes,-,"TCS, Wipro",1988,June,9205.0
2610030034,Tammy,Female,1984-11-11,10:30:00,132839,17.463,1.0,Client Services,TRUE,2021-06-20,8:45:00 AM,0.04,35.0,0.0,No,Yes,Tamil Nadu,none,1984,November,13370.0
2610030722,Anne,Female,2000-07-03,06:45:00,44537,18.284,1.0,Client Services,TRUE,2021-02-09,1:25,0.06,35.0,0.0,Yes,Yes,Madras,3,2000,July,7526.0
2610030211,Jesse,Male,1999-10-25,15:35:00,118733,9.653,0.0,Marketing,1,2013-02-15,25:61,0.5,-49.0,18.0,No,TRUE,India,"TCS, Wipro",1999,October,4862.0
2610030736,Virginia,Female,1999-10-20,06:23:00,46905,19.154,0.0,Distribution,FALSE,2008-05-08,25:61,0.01,35.0,7.0,Yes,Yes,-,3,1999,October,3123.0
2610030882,Jesse,Male,1981-02-03,19:26:00,79582,3.873,0.0,Legal,FALSE,1997-09-08,10:10,0.5,35.0,0.0,Yes,Completed,Madras,none,1981,February,6061.0
2610030871,Jeremy,Female,1996-10-11,13:49:00,55394,3.18,1.0,Sales,Yes,2014-11-28,midnight,3391.0,35.0,0.0,Yes,Completed,Tamil Nadu,-,1996,October,6622.0
2610030943,Daniel,Male,2007-09-15,22:16:00,123811,7.664,1.0,Human Resources,TRUE,1998-09-14,1:00 PM,0.08,811.0,0.0,No,Ongoing,TN,Infosys,2007,September,-3288.0
2610030943,Patrick,Female,2004-08-30,11:43:00,137314,4.542,1.0,Marketing,TRUE,1991-08-13,8:00 PM,0.9,35.0,0.0,No,Yes,CBE,-,2004,August,-4766.0
2610030104,Emily,Female,1988-01-13,06:42:00,36711,19.028,1.0,Human Resources,No,2016-02-12,6:11:00 PM,0.5,35.0,0.0,Pending,Completed,-,3,1988,January,10257.0
2610030719,Alan,Male,1988-06-26,03:54:00,111786,3.592,1.0,Engineering,TRUE,2005-05-12,midnight,0.12,35.0,0.0,Remote Only,Yes,India,-,1988,June,6164.0
2610030793,James,Male,2015-11-07,20:52:00,72257,13.023,0.0,Engineering,0,2012-04-18,midnight,0.5,35.0,-1.0,Remote Only,Not Completed,"Chennai, India",3,2015,November,-1298.0
2610030103,Adam,Male,2007-05-07,11:59:00,71276,5.027,1.0,Human Resources,Y,,9:50:00 PM,0.5,35.0,0.0,Pending,Yes,-,"Accenture, Capgemini",2007,May,
2610030284,Joan,Female,1980-07-25,12:22:00,38712,3.657,0.0,Client Services,TRUE,2014-05-04,25:61,0.5,35.0,0.0,Pending,TRUE,CBE,"Accenture, Capgemini",1980,July,12336.0
2610030711,Jeremy,Male,1981-12-08,00:05:00,46930,18.702,1.0,Finance,Yes,2099-12-12,17:02,0.3,35.0,4.0,Hybrid,Not Completed,TN,"Accenture, Capgemini",1981,December,43103.0
2610030245,Margaret,Female,1993-06-02,13:05:00,125220,3.733,0.0,Marketing,No,1999-01-13,18:45,0.5,-50.0,37.0,Yes,FALSE,Unknown,"TCS, Wipro",1993,June,2051.0
2610030353,Mark,Male,1984-01-04,13:21:00,121477,17.44,1.0,Business Development,TRUE,2099-12-12,midnight,0.5,35.0,0.0,No,Yes,Madras,"Accenture, Capgemini",1984,January,42346.0
2610030917,Marilyn,Female,1981-09-26,02:23:00,86386,2.937,0.0,Distribution,FALSE,1991-05-24,07:31,2917.0,35.0,0.0,Remote Only,Completed,Unknown,3,1981,September,3527.0
2610030267,Cheryl,Female,2009-08-09,10:16:00,81308,2.196,1.0,Legal,Y,2017-06-06,10:09 AM,0.5,35.0,40.0,Pending,Completed,-,"Accenture, Capgemini",2009,August,2858.0
2610030739,Benjamin,Male,1984-11-09,06:37:00,84810,15.794,0.0,Marketing,TRUE,2010-03-02,25:61,0.2,35.0,0.0,No,Not Completed,-,Infosys,1984,November,9244.0
2610030239,Harold,Male,1990-02-20,23:00:00,66775,2.158,1.0,Legal,0,2015-07-19,8:00 PM,0.5,35.0,0.0,Remote Only,Yes,TN,"Accenture, Capgemini",1990,February,9280.0
2610030660,Ernest,Female,2002-01-18,01:51:00,72145,13.448,1.0,Finance,Y,1990-06-04,7:30:00 PM,0.5,2998.0,24.0,Hybrid,Yes,-,-,2002,January,-4246.0
2610030390,Gerald,Male,2001-04-16,22:09:00,121604,1.923,1.0,Sales,0,2010-11-11,5:08 AM,0.5,35.0,49.0,Pending,Not Completed,Chennai,Infosys,2001,April,3496.0
2610030630,Judy,Female,1991-01-07,02:33:00,109510,13.457,1.0,Legal,No,1997-09-07,25:61,0.08,35.0,0.0,Hybrid,TRUE,"Chennai, India","Accenture, Capgemini",1991,January,2435.0
2610030751,Bobby,Male,1996-03-31,17:40:00,112117,6.338,0.0,Client Services,0,2004-06-19,midnight,0.5,35.0,0.0,Pending,Completed,TN,"Accenture, Capgemini",1996,March,3002.0
2610030330,Bobby,Female,1995-01-09,14:09:00,108127,15.858,0.0,Client Services,0,2012-09-22,25:61,0.5,35.0,0.0,Hybrid,TRUE,TN,"Accenture, Capgemini",1995,January,6466.0
2610030116,Marie,Female,2013-03-10,20:05:00,123711,10.966,0.0,Product,FALSE,2014-09-13,3:59,0.5,2257.0,0.0,Yes,TRUE,"Chennai, India","Accenture, Capgemini",2013,March,552.0
2610030617,Kathy,Female,2013-12-18,15:09:00,132381,8.34,0.0,Business Development,1,2005-02-19,21:07,0.5,35.0,0.0,Remote Only,Completed,"Chennai, India",-,2013,December,-3224.0
2610030596,Roy,Male,2006-06-08,07:52:00,148225,1.841,0.0,Finance,1,2004-06-30,25:61,0.5,35.0,0.0,Hybrid,Yes,Unknown,"Accenture, Capgemini",2006,June,-708.0
2610030292,Jacqueline,Female,1981-11-25,15:01:00,145988,18.243,0.0,Marketing,No,2003-04-17,25:61,0.5,35.0,0.0,Remote Only,Not Completed,Chennai,-,1981,November,7813.0
2610030253,Unknown,Female,2008-08-07,23:40:00,62960,14.356,1.0,Sales,TRUE,2018-04-28,2:24 AM,0.5,35.0,0.0,No,Yes,"Chennai, India",Infosys,2008,August,3551.0
2610030053,Julie,Female,1986-03-23,09:26:00,56926,7.507,0.0,Sales,No,2011-11-30,13:31,0.5,-87.0,16.0,Yes,Not Completed,Chennai,none,1986,March,9383.0
2610030889,Douglas,Male,2002-08-01,18:42:00,41428,14.372,0.0,Product,TRUE,2010-07-09,25:61,0.5,-67.0,0.0,Remote Only,FALSE,Chennai,none,2002,August,2899.0
2610030689,Linda,Female,1990-12-16,02:20:00,115658,3.041,1.0,Sales,Yes,2018-12-04,25:61,0.7,3178.0,0.0,Pending,Completed,Unknown,"Accenture, Capgemini",1990,December,10215.0
2610030202,Ruby,Female,1988-10-12,20:27:00,76707,6.031,0.0,Business Development,No,2016-08-30,midnight,0.03,-45.0,0.0,No,TRUE,Madras,"Accenture, Capgemini",1988,October,10184.0
2610030719,Russell,Male,2005-02-01,01:48:00,60388,17.885,0.0,Client Services,FALSE,1991-10-25,05:43,0.8,-35.0,0.0,Pending,Not Completed,TN,-,2005,February,-4848.0
2610030185,Jeffrey,Male,1997-06-18,20:01:00,45150,12.075,1.0,Product,Y,1991-03-02,4:38 AM,0.5,35.0,0.0,Remote Only,FALSE,"Chennai, India",none,1997,June,-2300.0
2610030375,Aaron,Male,1994-01-29,18:48:00,58755,5.097,1.0,Marketing,0,2016-09-02,15:47,0.5,-71.0,-5.0,Pending,Ongoing,Chennai,"Accenture, Capgemini",1994,January,8252.0
2610030882,Samuel,Male,1991-12-19,02:54:00,76076,5.319,1.0,Finance,0,2009-06-22,21:48,0.5,3542.0,0.0,Yes,Ongoing,Unknown,"Accenture, Capgemini",1991,December,6395.0
2610030405,Unknown,Male,2010-01-27,02:57:00,87760,14.987,1.0,Engineering,No,2003-06-01,20:16,2526.0,-10.0,-5.0,Hybrid,TRUE,India,none,2010,January,-2432.0
2610030523,Randy,Male,2014-03-16,18:24:00,135119,7.887,0.0,Client Services,FALSE,1994-09-19,20:21,0.05,35.0,0.0,Hybrid,Yes,India,"TCS, Wipro",2014,March,-7118.0
2610030428,Evelyn,Female,1983-03-09,13:58:00,36759,17.269,1.0,Marketing,TRUE,1996-09-02,4:16 PM,0.11,35.0,-4.0,Hybrid,Yes,Madras,"Accenture, Capgemini",1983,March,4926.0
2610030292,Fred,Male,1987-02-13,14:15:00,121723,18.645,1.0,Product,No,1998-04-17,1:44,0.06,35.0,0.0,No,TRUE,Tamil Nadu,3,1987,February,4081.0
2610030623,Shirley,Female,1986-08-06,02:25:00,110061,7.494,0.0,Client Services,TRUE,2010-09-23,12:05:00 PM,0.1,-84.0,0.0,Remote Only,FALSE,TN,3,1986,August,8814.0
2610030715,Todd,Male,2011-05-23,16:14:00,85074,1.844,0.0,Client Services,1,2014-09-14,midnight,0.11,35.0,-3.0,Pending,Ongoing,"Chennai, India",Infosys,2011,May,1210.0
2610030604,Robert,Male,2014-11-18,05:00:00,85799,19.93,0.0,Finance,TRUE,1990-10-04,11:29 AM,0.5,599.0,0.0,Hybrid,Yes,"Chennai, India","TCS, Wipro",2014,November,-8811.0
2610030620,Mark,Male,2007-01-22,14:37:00,75150,12.182,1.0,Legal,Y,2003-04-24,4:34 PM,0.5,2908.0,0.0,No,Ongoing,Unknown,"Accenture, Capgemini",2007,January,-1369.0
2610030932,Earl,Male,2000-05-01,17:46:00,91344,4.035,1.0,Sales,TRUE,1990-06-04,9:00 PM,0.5,35.0,14.0,Remote Only,TRUE,TN,none,2000,May,-3619.0
2610030639,Richard,Male,2005-09-27,01:41:00,86326,10.717,0.0,Product,0,1990-10-08,20:38,0.5,35.0,0.0,Remote Only,Not Completed,-,none,2005,September,-5468.0
2610030770,Michael,Male,1991-11-22,12:57:00,98753,16.443,1.0,Human Resources,TRUE,1995-02-26,midnight,0.5,35.0,0.0,Pending,Completed,CBE,none,1991,November,1192.0
2610030980,Steven,Male,2009-12-05,14:14:00,113060,2.846,1.0,Sales,No,2015-09-26,11:48 PM,0.1,35.0,0.0,No,TRUE,Tamil Nadu,"Accenture, Capgemini",2009,December,2121.0
2610030855,Carlos,Male,2007-09-19,01:01:00,77327,11.58,1.0,Finance,1,2008-12-16,3:56:00 AM,0.3,35.0,0.0,Remote Only,Yes,Chennai,3,2007,September,454.0
2610030931,Marie,Female,2011-10-20,22:09:00,62666,10.247,0.0,Product,TRUE,2015-08-06,3:00 PM,0.8,-54.0,0.0,Pending,Completed,CBE,"Accenture, Capgemini",2011,October,1386.0
2610030188,Ronald,Male,2009-02-24,14:09:00,96633,4.99,1.0,Engineering,No,2099-12-12,midnight,0.5,-95.0,0.0,Remote Only,Yes,TN,"Accenture, Capgemini",2009,February,33163.0
2610030734,Scott,Male,2009-12-05,04:36:00,58248,3.914,0.0,Business Development,Y,,9:57:00 PM,0.12,35.0,0.0,No,Not Completed,Unknown,3,2009,December,
2610030118,Steven,Male,2006-11-21,08:30:00,83706,6.96,1.0,Human Resources,FALSE,1999-05-28,10:47:00 PM,0.05,2782.0,0.0,Yes,FALSE,"Chennai, India","Accenture, Capgemini",2006,November,-2734.0
2610030760,James,Male,1998-11-22,03:48:00,74086,5.778,1.0,Human Resources,FALSE,2017-05-21,midnight,0.5,-82.0,0.0,Hybrid,Ongoing,Chennai,3,1998,November,6755.0
2610030028,Lori,Female,1988-03-31,22:59:00,95389,14.223,0.0,Sales,Yes,2017-12-04,2:40 AM,0.5,2274.0,2.0,Hybrid,Not Completed,Chennai,-,1988,March,10840.0
2610030072,Philip,Male,1989-02-08,11:21:00,129968,19.897,0.0,Finance,TRUE,2001-06-21,1:23,0.5,-20.0,0.0,No,Completed,Unknown,-,1989,February,4516.0
2610030991,Phyllis,Female,2005-11-24,23:57:00,140347,8.723,0.0,Sales,1,2009-08-09,11:37:00 AM,0.5,35.0,-3.0,No,Not Completed,Madras,Infosys,2005,November,1354.0
2610030868,Thomas,Female,1995-08-31,20:31:00,41549,3.95,0.0,Sales,Y,2004-04-07,21:14,0.5,35.0,0.0,Remote Only,Not Completed,"Chennai, India","Accenture, Capgemini",1995,August,3142.0
2610030440,Cynthia,Female,2012-03-12,23:03:00,74287,10.751,0.0,Sales,TRUE,1990-08-15,midnight,0.7,35.0,0.0,No,Ongoing,Chennai,none,2012,March,-7880.0
2610030538,Unknown,Male,2011-09-10,09:29:00,69906,4.844,1.0,Engineering,TRUE,,5:28 AM,0.5,35.0,0.0,Remote Only,Yes,Chennai,-,2011,September,
2610030797,Unknown,Male,1997-04-22,21:36:00,65078,3.095,1.0,Marketing,Y,2002-02-08,23:07,4925.0,35.0,0.0,No,Ongoing,India,"Accenture, Capgemini",1997,April,1753.0
2610030834,Elizabeth,Female,2005-10-11,04:56:00,106406,1.782,1.0,Legal,Y,2007-01-23,8:39,0.5,35.0,0.0,No,Not Completed,India,-,2005,October,469.0
2610030126,Andrea,Female,2003-09-14,22:30:00,115913,12.121,0.0,Legal,TRUE,2015-11-14,8:02,0.5,35.0,-2.0,Hybrid,Not Completed,"Chennai, India",3,2003,September,4444.0
2610030173,Judy,Female,1990-01-02,15:32:00,38092,5.668,0.0,Distribution,Yes,2015-05-31,midnight,0.3,35.0,0.0,No,Yes,"Chennai, India",3,1990,January,9280.0
2610030124,Russell,Male,2014-08-13,15:51:00,121160,7.843,0.0,Engineering,1,2004-06-06,6:47 AM,0.5,35.0,0.0,Pending,Ongoing,-,"Accenture, Capgemini",2014,August,-3720.0
2610030667,Scott,Male,2011-12-17,03:45:00,90429,4.45,0.0,Product,Y,1990-08-04,9:35:00 PM,0.5,35.0,0.0,Hybrid,Yes,Tamil Nadu,"Accenture, Capgemini",2011,December,-7805.0
2610030437,Sarah,Female,1994-05-22,07:06:00,64207,7.824,1.0,Client Services,Yes,2001-01-09,5:35 PM,0.06,35.0,-4.0,No,TRUE,Madras,3,1994,May,2424.0
2610030443,Susan,Female,2004-09-25,01:30:00,80688,18.892,1.0,Sales,TRUE,2014-12-24,4:32 AM,0.5,35.0,28.0,Remote Only,Yes,-,"Accenture, Capgemini",2004,September,3742.0
2610030212,Margaret,Female,2014-05-05,06:01:00,55044,4.078,0.0,Sales,FALSE,2013-12-09,3:22:00 AM,0.5,3991.0,0.0,Yes,Yes,CBE,"TCS, Wipro",2014,May,-147.0
2610030887,Joshua,Male,2009-09-11,06:32:00,72893,9.555,0.0,Distribution,FALSE,2016-04-07,10:55,0.8,35.0,7.0,Hybrid,Not Completed,"Chennai, India",3,2009,September,2400.0
2610030661,Justin,Female,2005-04-15,20:43:00,96978,13.865,0.0,Finance,0,,midnight,0.5,35.0,0.0,Hybrid,FALSE,Unknown,-,2005,April,
2610030163,Juan,Male,2002-04-16,23:09:00,97364,3.595,0.0,Product,Yes,2012-11-16,19:47,0.8,2965.0,0.0,Yes,TRUE,-,none,2002,April,3867.0
2610030704,Gloria,Female,1983-07-19,01:57:00,140885,1.113,0.0,Human Resources,0,2099-12-12,7:20:00 AM,1647.0,35.0,0.0,Yes,Not Completed,Chennai,3,1983,July,42515.0
2610030588,Jennifer,Female,1989-01-24,20:38:00,58520,16.231,1.0,Client Services,TRUE,2016-06-15,09:49,0.04,35.0,0.0,Hybrid,Yes,Chennai,none,1989,January,10004.0
2610030450,Edward,Male,1989-04-08,06:06:00,66067,10.957,1.0,Client Services,1,2014-03-16,5:00 PM,0.2,35.0,5.0,Yes,Ongoing,Tamil Nadu,"Accenture, Capgemini",1989,April,9108.0
2610030109,Marilyn,Female,1982-12-17,12:10:00,147183,8.748,0.0,Business Development,Y,2020-01-05,25:61,0.5,35.0,-5.0,Yes,TRUE,Unknown,"Accenture, Capgemini",1982,December,13533.0
2610030525,Mary,Female,2009-10-18,18:32:00,87721,12.484,0.0,Product,FALSE,2012-06-28,06:58,0.5,2530.0,0.0,Remote Only,Yes,CBE,"TCS, Wipro",2009,October,984.0
2610030391,Linda,Female,2009-07-15,22:12:00,144001,2.194,0.0,Business Development,0,2009-11-29,midnight,1814.0,35.0,0.0,Pending,FALSE,-,"Accenture, Capgemini",2009,July,137.0
2610030105,Larry,Male,2003-08-27,13:00:00,91133,5.14,0.0,Sales,1,2012-07-27,23:52,0.8,35.0,0.0,Pending,Yes,"Chennai, India",-,2003,August,3257.0
2610030877,Albert,Male,1997-01-02,16:20:00,67827,19.717,1.0,Engineering,TRUE,2099-12-12,midnight,0.5,35.0,0.0,No,Completed,CBE,3,1997,January,37599.0
2610030072,Kenneth,Male,1999-04-13,22:28:00,81839,12.072,0.0,Sales,Yes,2016-01-01,12:20,0.5,35.0,0.0,Yes,Not Completed,"Chennai, India","Accenture, Capgemini",1999,April,6107.0
2610030736,Unknown,Female,2006-12-31,23:02:00,81444,3.171,1.0,Distribution,Yes,2010-01-29,midnight,4380.0,35.0,0.0,Remote Only,TRUE,-,-,2006,December,1125.0
2610030791,Gregory,Female,2011-09-07,23:31:00,137661,4.805,1.0,Sales,TRUE,2014-03-04,10:32 PM,0.5,35.0,0.0,Yes,FALSE,India,"TCS, Wipro",2011,September,909.0
2610030608,Brandon,Male,2015-10-16,02:44:00,112548,4.664,0.0,Engineering,Yes,1996-04-30,6:12 PM,0.05,35.0,0.0,Hybrid,Yes,-,"TCS, Wipro",2015,October,-7108.0
2610030711,Stephen,Male,1987-09-04,12:47:00,111249,10.574,1.0,Human Resources,No,2001-06-30,10:07:00 PM,0.11,35.0,-5.0,Yes,Not Completed,Chennai,Infosys,1987,September,5048.0
2610030585,Russell,Male,1994-10-30,05:46:00,114334,9.669,0.0,Product,Yes,1993-01-16,midnight,0.11,2035.0,0.0,Hybrid,Yes,Madras,"Accenture, Capgemini",1994,October,-652.0
2610030003,Unknown,Female,2002-09-18,12:39:00,118906,4.537,1.0,Marketing,1,1991-12-18,11:25,0.13,35.0,0.0,No,FALSE,Madras,-,2002,September,-3927.0
2610030654,Pamela,Female,2001-07-15,13:33:00,72979,5.66,0.0,Sales,Y,1996-03-30,11:00 PM,0.5,35.0,0.0,Remote Only,Yes,Tamil Nadu,-,2001,July,-1933.0
2610030084,Scott,Male,1996-03-08,01:50:00,64172,10.894,1.0,Engineering,0,2004-10-05,16:01,0.1,35.0,-4.0,No,TRUE,India,Infosys,1996,March,3133.0
2610030672,Unknown,Female,1996-04-18,15:57:00,107024,12.182,1.0,Client Services,1,1991-06-17,10:17:00 AM,0.5,35.0,0.0,Yes,Completed,CBE,"Accenture, Capgemini",1996,April,-1767.0
2610030140,Carlos,Male,2010-07-28,15:08:00,50167,2.362,0.0,Product,TRUE,1994-01-17,6:00 PM,4235.0,35.0,0.0,Hybrid,Not Completed,CBE,-,2010,July,-6036.0
2610030003,Jack,Male,1980-12-24,22:58:00,106995,15.723,0.0,Product,Y,1993-10-06,6:35:00 AM,0.5,35.0,0.0,Pending,Yes,Chennai,"Accenture, Capgemini",1980,December,4669.0
2610030818,Debra,Female,2010-01-19,08:48:00,70492,8.895,0.0,Client Services,TRUE,1992-03-07,3:43 PM,0.5,35.0,0.0,Yes,FALSE,Tamil Nadu,"Accenture, Capgemini",2010,January,-6527.0
2610030032,Phyllis,Female,1995-01-15,05:27:00,125881,16.697,0.0,Sales,Y,2007-04-14,25:61,0.5,35.0,0.0,Yes,Yes,TN,3,1995,January,4472.0
2610030981,Robert,Male,1994-10-29,04:26:00,123294,19.894,0.0,Client Services,0,2020-08-18,1:49:00 PM,0.05,35.0,0.0,Hybrid,TRUE,TN,3,1994,October,9425.0
2610030912,Gloria,Female,1989-09-19,19:40:00,131045,11.312,1.0,Product,Y,2099-12-12,25:61,3844.0,35.0,50.0,Hybrid,Not Completed,CBE,"Accenture, Capgemini",1989,September,40261.0
2610030426,Sharon,Female,1984-10-28,17:59:00,97635,10.413,1.0,Client Services,Yes,1999-10-13,4:00 PM,0.5,35.0,11.0,No,Yes,Chennai,3,1984,October,5463.0
2610030920,Barbara,Female,2001-04-26,00:22:00,94493,13.443,1.0,Sales,Y,2002-02-25,03:24,0.5,35.0,0.0,Remote Only,Yes,CBE,"Accenture, Capgemini",2001,April,305.0
2610030474,Marilyn,Female,1989-08-15,09:14:00,140502,9.989,1.0,Sales,FALSE,2005-09-12,6:00 PM,0.5,35.0,0.0,No,FALSE,Unknown,"Accenture, Capgemini",1989,August,5872.0
2610030189,Ralph,Male,2010-10-27,10:28:00,106310,4.03,1.0,Client Services,Yes,1997-02-10,23:02,0.14,35.0,0.0,Pending,FALSE,India,-,2010,October,-5007.0
2610030163,Harry,Female,1996-05-12,05:45:00,46240,6.976,1.0,Engineering,TRUE,1997-05-04,midnight,0.5,35.0,0.0,Pending,Ongoing,-,"Accenture, Capgemini",1996,May,357.0
2610030575,Robin,Female,1998-08-01,02:12:00,111163,5.025,1.0,Product,Y,2002-03-14,25:61,0.5,1686.0,0.0,Hybrid,Not Completed,Chennai,none,1998,August,1321.0
2610030893,Kathy,Female,2001-11-25,21:55:00,93753,7.094,1.0,Sales,TRUE,2005-03-07,17:33,3505.0,35.0,0.0,Yes,FALSE,Unknown,"Accenture, Capgemini",2001,November,1198.0
2610030866,Rose,Female,2002-06-07,15:57:00,63494,19.385,1.0,Human Resources,1,2001-12-14,25:61,0.06,35.0,0.0,Hybrid,FALSE,TN,"Accenture, Capgemini",2002,June,-175.0
2610030605,Clarence,Male,2005-01-13,09:00:00,116693,13.835,1.0,Distribution,0,2016-03-22,25:61,3727.0,35.0,23.0,Remote Only,FALSE,Madras,"TCS, Wipro",2005,January,4086.0
2610030405,Doris,Female,1992-07-29,18:40:00,85215,7.425,1.0,Human Resources,0,2099-12-12,midnight,0.5,35.0,0.0,Hybrid,Ongoing,Chennai,-,1992,July,39217.0
2610030015,Kathryn,Female,1988-09-06,09:29:00,86439,7.799,0.0,Finance,TRUE,2005-11-03,10:00 PM,0.5,-33.0,31.0,Remote Only,Yes,CBE,Infosys,1988,September,6267.0
2610030590,Billy,Female,2004-03-16,08:21:00,62913,18.241,1.0,Marketing,No,,midnight,0.5,35.0,0.0,No,Completed,TN,"Accenture, Capgemini",2004,March,
2610030360,Norma,Female,1996-04-16,05:40:00,38872,9.302,1.0,Business Development,TRUE,1996-08-12,11:00 PM,0.5,35.0,5.0,Pending,TRUE,India,-,1996,April,118.0
2610030104,Richard,Female,1992-11-28,17:05:00,124655,14.272,1.0,Engineering,TRUE,2009-07-04,4:22,4717.0,35.0,0.0,Yes,Not Completed,-,"Accenture, Capgemini",1992,November,6062.0
2610030073,Craig,Male,1984-08-02,04:45:00,113506,19.642,0.0,Marketing,Yes,2011-02-04,03:02,0.2,284.0,-4.0,Pending,TRUE,Madras,-,1984,August,9682.0
2610030072,Sarah,Female,1990-07-20,22:49:00,109980,8.86,0.0,Sales,0,2002-11-24,3:00 PM,0.5,3783.0,-3.0,Hybrid,Yes,Madras,"Accenture, Capgemini",1990,July,4510.0
2610030619,Sharon,Female,2014-09-03,16:39:00,91522,7.564,0.0,Finance,TRUE,2008-03-05,midnight,2470.0,35.0,-1.0,Yes,TRUE,Unknown,"TCS, Wipro",2014,September,-2373.0
2610030002,Mary,Female,2010-08-22,08:03:00,42214,17.538,1.0,Business Development,TRUE,2016-01-07,midnight,0.5,3618.0,0.0,Hybrid,FALSE,CBE,"Accenture, Capgemini",2010,August,1964.0
2610030118,Steve,Female,2002-02-23,03:55:00,83159,9.55,1.0,Distribution,FALSE,2013-04-25,2:51 AM,0.08,35.0,-3.0,Remote Only,FALSE,CBE,Infosys,2002,February,4079.0
2610030721,Joe,Male,2010-05-12,16:20:00,144082,1.62,1.0,Client Services,TRUE,1992-10-07,13:57,0.5,35.0,0.0,Remote Only,Ongoing,TN,Infosys,2010,May,-6426.0
2610030122,Jeremy,Male,1994-05-29,06:24:00,47885,19.276,1.0,Human Resources,No,1998-12-01,04:05,0.9,-73.0,0.0,No,Ongoing,Unknown,"Accenture, Capgemini",1994,May,1647.0
2610030837,Ernest,Male,2012-08-14,11:25:00,126232,6.191,1.0,Sales,FALSE,2007-11-13,25:61,0.5,2451.0,0.0,Remote Only,TRUE,Tamil Nadu,"Accenture, Capgemini",2012,August,-1736.0
2610030838,Kevin,Male,1981-06-23,20:26:00,134598,11.699,0.0,Business Development,FALSE,2018-01-29,22:36,3235.0,1061.0,0.0,Remote Only,FALSE,"Chennai, India","Accenture, Capgemini",1981,June,13369.0
2610030236,Jacqueline,Female,2007-11-02,02:01:00,66604,14.609,0.0,Legal,Y,2003-10-01,midnight,0.5,35.0,0.0,No,Ongoing,CBE,"Accenture, Capgemini",2007,November,-1493.0
